avg_temperature,household_size,house_taxes,bill
7.818074098870579,2,4815.139999999999,300.40633145636707
-3.1355311077553765,3,4642.08,333.0533112147811
2.1623207864609206,1,4397.76,295.12122494327093
-1.2235791977336383,2,5873.86,307.084747260442
8.904519192742686,1,1964.74,305.9216389974477
9.021406352277829,4,3634.2599999999998,304.63831202376656
8.75623888745288,2,2982.74,306.1058597124632
18.953781087363183,1,2697.7,297.055947378001
8.079601612884124,1,1089.26,316.3109973807792
8.806581048708813,0,3776.7799999999997,301.81775376770565
5.966410699276836,0,5252.88,301.85869343251454
-3.1194079349296127,2,4336.68,306.5467771521314
6.236208799969484,1,4825.32,296.07595372600696
13.774357103237442,1,3949.8399999999997,291.11759987987676
11.909504938945293,0,5313.96,304.11033509066533
-2.179851449629985,2,4927.12,304.1761697221679
6.483158157720153,2,4784.599999999999,298.71226752073574
4.719252090345844,2,3135.44,303.04555115878696
3.8787963043916243,1,2992.92,292.4364581802703
-1.7995650334895217,1,3766.6,303.3430157259851
1.9500415669447717,5,1618.62,354.62031783529517
-0.055791288341582757,1,2595.9,315.87190519652626
21.372858136146004,3,3868.4,314.0266467449698
-3.8302001137686146,0,4397.76,305.50846644199305
-4.723059899233864,2,5873.86,305.99176645376826
-2.520824132401512,2,4143.26,305.01956985894327
3.8582369982285454,1,6342.139999999999,298.99633838249184
5.7564806628578085,2,6545.74,299.9284372115744
21.961886897948496,3,7380.5,311.0488932266382
-11.90133529048859,2,2697.7,317.5490934460226
27.629351592390794,6,2901.2999999999997,372.5532740364305
7.143701813399407,2,3583.3599999999997,301.7021928269442
-3.5650413761868025,2,3827.68,328.793067769732
13.296484339874418,1,3898.94,306.1991972861979
1.4944511501508417,2,2239.6,317.12118349254985
1.9157687180659844,2,3328.86,302.7409218823464
4.751396278563924,2,2178.52,317.39659243440013
13.008621677726296,2,3084.54,309.7330373730446
-7.173577922535698,3,4611.54,317.915367885553
2.546881624324099,4,2860.58,312.1287286882874
10.835577661674588,3,4021.1,298.12738480381626
4.3941825790556885,2,2982.74,300.1241979470116
2.796719205884684,2,4774.42,318.08756633978055
6.618036682013688,2,2433.02,309.77276377614135
-3.3111444977503792,2,2097.08,329.51916812842495
5.7154882945034124,3,3023.46,300.0924827380841
7.84549935174574,1,3389.94,294.184243314965
-2.086088192927239,1,1628.8,313.46611227105257
5.88420646245763,1,4743.88,292.7399415217165
-0.9759374161202272,1,2585.72,300.7279911212885
8.620352160137529,1,3603.72,290.0347461260818
-9.168816243366031,2,4194.16,305.43648375066834
11.108518830925998,3,3043.8199999999997,318.29635104150077
6.53558594116814,2,3919.2999999999997,300.13208526198616
-14.852130753668455,1,2056.36,329.9963885846714
17.590797318527798,3,8856.6,306.1387074493746
-2.816121446511814,0,3756.42,312.53254063461424
-2.2669023769473418,2,2952.2,326.58558323772814
9.745930056526248,3,5812.78,301.0261383315245
3.772004414777921,2,2371.94,300.79503584887516
-2.2044426525266143,2,3379.7599999999998,304.71439116969117
30.954936675154826,2,2718.06,356.2821734659042
-4.619457897607387,2,4428.3,304.18086626058385
12.359703468157747,2,3736.06,297.4337566080209
3.55700895915809,2,3064.18,299.6425554342042
-1.2908388454518098,1,4713.34,302.5787313612301
-8.672593925262795,2,3756.42,327.92677108843645
-2.086231107875747,3,2382.12,338.2606250826785
-3.911475414281166,2,6474.48,306.7176292702638
7.526172532215264,1,4764.24,293.1457207373069
2.5366037232874907,2,2758.7799999999997,313.97913056036765
3.0402412079771812,3,2738.42,320.62879149870724
1.516324988280279,2,4947.48,301.71310635694425
9.521155339846828,1,4082.18,291.5401003891584
-5.03793625506525,2,2371.94,325.35732237986235
1.7258110532045197,0,5110.36,300.5970270597208
-4.13015911332029,5,4387.58,321.6922496987101
1.649643710957522,2,3909.12,303.3721511256811
-1.8906215045831152,3,2962.38,305.56818226812294
-2.981487208430031,1,3888.7599999999998,302.1098257719662
5.755775451981202,4,2351.58,326.1054178090285
-7.440314232698078,1,3593.54,300.70366351313425
5.183865220284904,3,1496.46,334.61279060534014
7.076370727996111,2,5283.42,314.52473866055414
9.862620807149169,1,4967.84,291.9898945761312
7.886421042650945,5,3848.04,309.34730929795745
3.025013802397772,2,1303.04,345.30204925347834
4.86563897083409,6,2972.56,342.3032385397438
3.3928113280183796,3,3043.8199999999997,307.1727214315514
16.424933097728683,2,4896.58,300.23697219354466
-9.151760533735892,2,1394.6599999999999,363.6966296859607
-10.348977612123086,1,5425.94,307.5368326544438
7.118689553150998,2,3084.54,297.8090038516547
-3.027431398363891,3,1985.1,323.48929359266253
-0.005673918862937555,4,3420.48,315.14615128499656
4.108292232662598,2,5537.92,302.42978962832143
9.09418115602615,2,7217.62,298.31936381243014
13.517683331766683,3,2738.42,314.63590768267215
7.613017551913309,4,3440.8399999999997,302.043348170569
12.984224357069476,1,4265.42,294.2254096301702
0.909730323236285,1,2758.7799999999997,316.56232042009987
6.089991710583945,1,2341.4,310.34827735929076
10.953765255604097,2,3970.2,297.0967586745505
5.77324073978401,1,3807.3199999999997,297.9920951853579
-0.5044969611541452,1,2433.02,309.40661268886055
11.383104529953021,2,4021.1,311.3498957805168
13.704305063923954,2,5039.099999999999,295.93162027420465
-7.115576899161042,1,2952.2,302.59675968103016
8.638494872000361,2,1313.22,321.14303594147236
0.13888335745921765,2,3328.86,299.27353084668096
-6.564226377338863,3,2911.48,320.35313998772926
-3.4967239206517258,0,3115.08,300.6218149934406
8.758245720571644,3,2443.2,315.7065225478132
13.565213981315516,0,2718.06,308.000501993099
6.712522259008008,1,2463.56,296.4643632854568
7.722182350687002,1,4133.08,306.51460083669417
-9.016738163636187,5,3644.44,321.2589792594447
5.365140577976674,1,5741.5199999999995,293.2973991392978
6.748429363408281,0,2707.88,317.0456578587173
-5.965289378059265,1,2870.7599999999998,296.77127994584015
6.834941599204948,3,1913.84,322.21787234708984
-0.6645764382909816,1,4112.72,298.2783685396189
1.3553628052182236,1,2942.02,299.20511412305956
0.05092512023858742,3,3084.54,310.54158049752465
26.1533090359917,1,1934.2,340.79001555953863
11.782469744526585,1,3766.6,293.7610720381415
0.847438399630164,2,3023.46,301.87349638334206
3.7615841233244733,3,4021.1,304.5970923830119
-1.1077732096767043,3,5741.5199999999995,309.577242156781
-3.015503977697688,1,1873.12,336.4618043267687
5.775367885800031,3,4357.04,307.6922438016218
8.240363172253037,2,1771.32,311.650597673171
-4.835400419475612,1,2646.7999999999997,300.1175217201672
6.087619649973051,0,3155.7999999999997,293.3264116089502
7.173321605986905,2,4407.94,297.23320965980224
9.263030524309896,3,3736.06,313.085425441804
12.356383942057516,4,3868.4,306.24988116937334
3.4066110793946143,2,5965.48,309.0392333818553
9.798648620050358,0,2921.66,297.67858336178506
3.19818198889471,1,3705.52,297.8936664190462
-5.023761533507263,3,5487.0199999999995,314.47317712145315
-3.7611965034601997,1,4692.98,304.91108137926994
-1.4571998253530207,3,2992.92,314.197198823511
4.658641696076082,3,4000.74,306.80909966094276
-4.5585197024161195,3,2239.6,337.3632819950205
8.589680670102407,1,4703.16,292.26331415365337
21.970813789783012,4,3196.52,321.57973311757513
6.494335725182293,1,3033.64,294.6525946319453
1.8072924900693033,1,2107.2599999999998,329.8612468100404
2.0032198747866223,2,5537.92,299.3289780705251
-11.951731777452657,2,4275.599999999999,339.7492522067713
-9.311906309545368,3,5639.72,313.76831001584685
-1.7449316315250032,1,3206.7,318.745893406089
-1.1379459458189345,2,3400.12,298.2443069645665
14.635293827890884,2,2097.08,308.0653071397077
0.8948118802885272,1,4000.74,301.3169892406252
-2.4614008109065875,2,2412.66,322.87777238631185
12.578635513498355,4,2188.7,318.84260862247083
-1.8039364971143454,2,1761.1399999999999,339.92852655945836
1.8629649612906727,3,3440.8399999999997,321.61665665375256
8.508113599629137,3,99999.0,300.4458970720634
12.902721050673328,2,4509.74,295.6335668788189
5.704957090760463,3,2209.06,322.03959626876843
13.224668257767416,2,4764.24,293.9947131720887
-1.794743492407255,0,3776.7799999999997,316.22538619147997
7.3331622416210545,1,3960.02,294.6870497696791
0.4848133178428271,3,4642.08,311.1269496458126
14.397976235801679,2,3746.24,299.3539597614731
3.7141862434291752,0,4397.76,305.61910664397766
7.539981787411577,3,6606.82,303.8392194890938
10.677853293512923,2,2840.22,309.58126606878744
2.7072247333842254,1,3023.46,296.25737916609415
-11.728569563528552,1,2982.74,307.5687505101689
-4.521706604701364,3,3471.38,313.63488285492485
-1.360341820789741,3,3440.8399999999997,309.8568152086278
8.788813851191296,4,1374.3,337.9724233796652
8.94935726375019,6,5364.86,319.1127400292074
3.21093622293785,1,3481.56,299.3566485038586
-2.462808899184461,2,2056.36,323.42930755765406
-5.678724990242693,1,3196.52,304.2815011570752
-12.266533109748874,0,2697.7,313.01222487482426
9.501061548060544,2,2942.02,312.64398415975774
-5.039814819287439,3,5415.76,315.1173735301405
6.987279715958117,3,2758.7799999999997,304.70610628110194
22.397217795891503,4,4784.599999999999,321.4344462966761
2.6181420123885095,4,5100.18,311.2859185172757
14.712900610507543,2,6260.7,292.57137016148766
0.35127561711895083,3,5212.16,308.75220607148003
-20.320596337521806,2,3318.68,314.70651246242784
7.703302855209922,1,3685.16,291.142955676341
0.9240403804653834,4,3624.08,309.59326344984976
8.793331092425998,1,1771.32,304.57765322013336
-5.32397553326703,3,3695.3399999999997,311.68241601870125
-7.90912512949586,1,2310.86,329.12992641266106
2.0109875276047413,1,3613.9,297.36060885947575
10.652611183948274,2,5425.94,295.6347167513183
15.262405567685157,2,3848.04,310.2099708900983
-10.724121206172835,1,4591.18,310.83328481766563
0.8035040041010255,4,3379.7599999999998,313.7593411195482
5.953397771543949,3,5283.42,303.03662538254287
-2.4727164758879434,3,4855.86,307.56110916571373
-3.9078029587249548,3,1425.2,347.9522745600634
10.998826457865656,1,5151.08,294.32588607066396
1.0063697263475055,4,3868.4,314.1738195413938
25.679906553086706,2,4153.44,321.38154717807515
20.698395443532927,1,4428.3,303.7050122124721
11.47449134216173,4,4122.9,307.7284539482789
5.793864361735431,4,3766.6,307.4847194080164
-3.723292871264107,0,5283.42,296.1501498309425
10.16349988192913,1,3593.54,292.08942178267296
-9.845478356967984,1,2086.9,322.7768281390551
-3.9322406033945674,3,4540.28,321.0356811249052
12.31957651706373,5,2606.08,307.880955774703
-4.055211104418185,2,2606.08,322.4903567134904
2.2865675169420516,4,3858.22,311.12863545235706
18.47361655729226,1,4072.0,296.4854944586697
4.44687856812536,3,2433.02,324.95085927339505
6.772481724277174,1,4204.34,292.56483058701315
-3.7177676880156705,3,5151.08,314.2511339032544
-10.138649974355818,2,1557.54,347.9332236826969
8.2346169033814,2,2921.66,313.798931194699
2.70535924892938,5,3461.2,315.8947066076417
1.6416851516002442,3,4876.22,304.41198960191775
24.680263277035763,2,5629.54,317.4662394394517
-2.1649564686450677,1,1812.04,312.9008569632244
8.99705719761506,2,6637.36,297.7245039696522
6.428714400052196,2,4530.099999999999,297.9411109401278
15.149000799795154,4,6983.48,305.0003021829414
-11.58815774316512,3,5334.32,319.27199984047195
10.280937189043609,1,2870.7599999999998,292.8217230015715
9.123981771943876,6,2840.22,314.0658391882729
-3.9406700984978,3,3227.06,342.10330243432486
-2.492977917399025,3,4845.68,314.3843201969
10.689130630598314,1,4143.26,292.6068419438499
6.335722910318255,0,3501.92,324.40150478527914
3.093651704031723,3,6321.78,313.36729616554396
-0.8948118931268221,1,3155.7999999999997,304.0234707705185
8.679130587115193,1,5466.66,293.02209255679224
11.06623055533715,2,4183.98,297.6608348648316
8.148299121678308,3,5843.32,301.5678868936981
-4.205386379590519,1,2646.7999999999997,303.74991071607786
-4.065277853195432,1,4021.1,297.25829525224134
9.180245203056465,1,2870.7599999999998,294.870556904497
3.856761948573914,2,4794.78,305.3369510447271
-1.4446296262722402,4,4173.8,321.71348957915785
-4.418555586321969,2,2738.42,325.387759859355
7.63055728548526,1,3237.24,291.7841568022666
-0.2908069528845516,2,5039.099999999999,310.05537606174255
5.055042590953352,1,2239.6,311.72342045722826
9.956188179635516,3,8235.619999999999,304.5296545199538
-9.682806876482118,4,3980.38,317.5408266255719
-1.476338996937475,0,1913.84,315.56628735801087
11.312236419656852,1,4316.32,293.4211733538415
0.11022033959769217,2,6057.099999999999,303.5975732849917
-11.118595028990697,2,5110.36,313.4814457269412
6.967000549985394,2,4183.98,299.3178142749281
-1.3616908009796314,0,4143.26,299.21449235945744
4.474421590395662,3,1384.48,324.7259222147639
0.6863941495192436,2,3715.7,302.13507888800075
0.9030319699793612,3,3196.52,305.7000050533984
9.067227218514471,1,4092.3599999999997,291.2227317758078
10.854259514732437,4,2677.34,303.98547373257173
9.724295380736088,1,3247.42,292.6895158514576
-7.487562299429984,1,2494.1,325.6949678248552
14.114520150443319,2,2758.7799999999997,307.03035703479964
1.7887621669760594,1,3654.62,298.1899124611923
-0.49572779758557406,2,3827.68,303.25727008104866
0.765688621417365,3,1476.1,335.06579493820686
1.7272078259030836,3,4194.16,314.5877906342077
20.86657655292687,4,3807.3199999999997,317.0443540422634
11.244493753882594,2,3909.12,294.13248539041217
16.79189479673969,1,5242.7,294.3021404636565
-1.6747112699026694,4,1862.94,337.56556393408084
6.026426292435367,1,5446.3,291.8068464009634
-0.4268367140998208,3,4285.78,314.86434638325113
19.309671685252592,3,4530.099999999999,307.69669694456496
8.458168888578104,2,4988.2,299.7042996378772
-1.1394882282310776,2,3216.88,304.9572549631747
9.665303897897909,3,2545.0,315.36966419396884
14.020592244318255,5,4255.24,307.532662432159
2.5315551216192542,0,5028.92,299.4046342348014
-11.087569967651351,2,8215.26,319.1720222022862
11.179245665145839,0,2636.62,306.1989934588392
-4.55238062396898,3,3267.7799999999997,334.003989721666
-7.184507269222796,4,4010.92,313.7690123612728
2.4332441684366266,2,3410.2999999999997,314.5049080818099
14.615388660209913,2,3868.4,296.77719994303146
6.218193613039283,2,5660.08,299.3165787782324
4.725164226063259,3,1934.2,327.87287582600584
-5.7241367440692565,3,3440.8399999999997,309.11223903317887
-12.754025077322009,1,3909.12,311.504962020474
11.848707181217986,0,4194.16,302.16030285662885
8.240978051142072,2,4112.72,298.9771540934088
3.0592183857600874,3,2575.54,302.09409720280354
0.2494178875861337,2,2911.48,322.7421026729318
16.875852333911066,3,4978.0199999999995,304.5472472317158
2.742560418521773,2,5446.3,316.2007990431443
11.661381275558213,2,2321.04,308.6889940361976
6.576873860397868,1,3216.88,310.9270474187662
-2.6671105001001445,0,4489.38,309.0356688310363
8.343633230637263,4,1812.04,321.52865443961645
4.654476832132419,3,2066.54,320.5836834673693
8.541507582331654,1,8693.72,290.8385869843303
1.2381030459722289,1,1791.6799999999998,315.26088077785744
-6.657229992402605,3,1974.9199999999998,334.33254556764416
-2.7152925663823417,1,6973.3,300.68631769549347
0.7969797875207889,3,2677.34,325.2839050159282
13.897697857290478,3,4306.14,297.6032571005311
12.828358071971532,2,5863.68,297.2981292358973
8.889621946638723,3,3837.8599999999997,301.92336577124945
-1.8380581958976494,2,4326.5,303.5696797346709
-0.5671035818442274,3,2585.72,331.06180286341186
2.887702923962909,2,4774.42,298.1132247502027
1.7651288320695375,2,2677.34,319.7775038539943
4.090414529991174,1,2992.92,311.5216930383813
-0.25860635084634964,1,4733.7,300.8958363020037
-2.8033625790282946,2,5558.28,309.3774753347153
5.878224955752133,2,1985.1,315.7150827238543
6.030752696553322,3,3563.0,305.24784327719755
2.4371332020418013,2,2840.22,323.5842919399819
10.521267786688188,2,1873.12,311.6953019059954
8.53320782259259,3,2086.9,316.23936863522397
7.964281341176688,1,3389.94,293.7654788232293
7.75863240086854,1,2188.7,308.31464258992264
4.337497153058107,2,3308.5,300.12839402192463
9.301414591321237,3,2575.54,301.1510404544099
2.622273747854038,2,1710.24,318.59341407944333
13.180833675783237,1,5812.78,295.5354651775648
14.28370784747326,1,6148.72,292.409542887512
15.828424508135718,2,2310.86,308.11727772766227
-5.495844963347461,3,4428.3,320.0493478604462
3.8736871259547128,3,6382.86,301.0640593197651
-4.674312896544126,2,3481.56,308.60474273546873
4.240808304758801,3,2056.36,321.31816334747407
2.282484809691618,1,3389.94,295.94011393482833
10.66837171716051,2,6851.139999999999,297.27347112306177
13.079716732504885,1,6342.139999999999,289.4007131447763
-10.435827915540425,3,3125.2599999999998,341.6268722120569
-2.0498112562775166,3,5639.72,308.38654685273536
-5.388306450090011,4,8591.92,314.2359841130575
5.008977744417151,2,3104.9,298.5599262829289
-0.11183054023920214,3,6209.8,305.5958133462007
7.960603857231225,1,4479.2,291.2496085508079
18.106757586846495,2,2229.42,321.4211574719255
2.8121529450822687,2,6097.82,302.0296011129897
-2.1769612585336464,1,1557.54,333.5953045941611
10.001095988110556,1,1995.28,302.7739213255369
12.20333354929814,2,3501.92,295.8712073706041
-6.308957779063973,3,1547.36,337.6256654748374
7.504131890751818,2,4723.5199999999995,298.91932639514977
0.6381840050306069,0,4285.78,304.1684936254847
11.09266963414601,1,2768.96,294.68631356363755
-0.10359317025339099,1,3736.06,301.56562314581976
-0.5076225998422581,2,3674.98,303.4384616748651
3.005227085884304,1,2107.2599999999998,309.576470616416
7.239433390100451,1,2025.82,308.8428762525373
12.566523452965207,2,3644.44,298.63317770621694
4.480063592215553,1,3349.22,311.62707606772574
16.348986183911535,4,7319.42,306.75009820315097
-1.00215346840006,2,4937.3,304.5224483805496
5.715330826396218,2,3186.3399999999997,300.31096121362066
-1.2314057785445582,3,4316.32,310.6263534973584
-11.127363149855775,3,3298.3199999999997,344.27570063232434
18.524105019178588,2,4092.3599999999997,302.8195914726346
-3.2925482035769686,1,7268.5199999999995,302.73343677218054
15.378019378675909,2,4010.92,297.25074099363303
12.685348733557532,2,2616.2599999999998,306.59316760110625
10.092556319027691,3,4255.24,298.9187088959052
